id,age,sex,race,class,degree,region,happy,relig,partyid,childs,marital,vetyears,srcbelt,born,polhitok_bin,contv_bin,conmedic_bin,helpblk_bin,pornlaw_bin
1366,66.0,2,2,2.0,1.0,3,2.0,1.0,,4.0,3.0,0.0,2,1.0,1,1,1,0,1
1368,87.0,2,1,2.0,1.0,3,3.0,1.0,0.0,3.0,2.0,0.0,2,1.0,1,0,1,0,1
1369,59.0,1,1,2.0,4.0,3,2.0,4.0,1.0,2.0,3.0,0.0,2,1.0,0,1,1,1,0
1372,30.0,1,1,2.0,1.0,3,3.0,9.0,2.0,1.0,1.0,0.0,2,2.0,0,0,0,0,0
1374,20.0,1,1,3.0,1.0,3,3.0,2.0,0.0,0.0,5.0,0.0,2,1.0,0,0,1,1,0
1375,20.0,1,1,3.0,2.0,3,2.0,1.0,6.0,0.0,5.0,0.0,2,1.0,0,0,0,0,0
1377,25.0,2,1,2.0,1.0,3,1.0,11.0,7.0,0.0,5.0,0.0,2,1.0,0,1,0,0,1
1378,20.0,1,1,3.0,1.0,3,2.0,9.0,1.0,0.0,5.0,0.0,2,1.0,0,1,0,0,0
1379,31.0,1,1,3.0,3.0,3,2.0,3.0,4.0,0.0,4.0,0.0,2,2.0,0,1,0,1,0
1380,26.0,2,3,3.0,4.0,3,1.0,7.0,3.0,0.0,5.0,0.0,2,2.0,1,0,1,0,0
1382,30.0,1,1,3.0,1.0,3,2.0,1.0,5.0,0.0,5.0,0.0,2,1.0,0,0,0,0,0
1383,23.0,2,1,3.0,3.0,3,1.0,1.0,3.0,0.0,5.0,0.0,2,1.0,0,0,1,0,1
1385,53.0,1,1,3.0,3.0,3,1.0,2.0,5.0,1.0,1.0,0.0,2,1.0,1,1,0,0,0
1386,19.0,2,1,3.0,1.0,3,1.0,1.0,1.0,0.0,5.0,0.0,2,1.0,0,1,0,0,0
1387,40.0,2,1,2.0,3.0,3,2.0,1.0,5.0,2.0,3.0,0.0,5,1.0,1,0,1,0,1
1389,47.0,1,1,2.0,1.0,3,1.0,4.0,3.0,1.0,1.0,0.0,5,1.0,0,1,1,0,0
1390,38.0,1,3,2.0,0.0,3,3.0,5.0,3.0,2.0,5.0,0.0,5,1.0,1,0,0,0,1
1391,54.0,2,1,2.0,1.0,3,2.0,1.0,6.0,2.0,1.0,0.0,5,1.0,0,0,1,0,1
1392,47.0,2,1,1.0,1.0,3,2.0,2.0,2.0,2.0,1.0,0.0,5,1.0,0,0,1,0,1
1393,67.0,2,1,3.0,4.0,3,1.0,1.0,5.0,3.0,1.0,0.0,5,1.0,1,1,0,0,1
1395,89.0,1,1,3.0,1.0,8,2.0,4.0,0.0,3.0,2.0,2.0,2,1.0,0,0,0,0,0
1396,51.0,2,3,1.0,1.0,8,3.0,2.0,1.0,1.0,3.0,0.0,2,1.0,0,0,0,0,0
1398,22.0,2,1,2.0,1.0,8,3.0,1.0,5.0,0.0,5.0,0.0,2,1.0,0,0,1,0,0
1399,42.0,1,1,2.0,0.0,8,3.0,2.0,3.0,2.0,5.0,0.0,2,1.0,0,1,0,0,1
1402,24.0,2,2,2.0,1.0,8,3.0,4.0,2.0,0.0,5.0,0.0,2,1.0,0,1,1,0,0
1404,44.0,2,2,1.0,1.0,8,3.0,11.0,3.0,1.0,5.0,0.0,2,1.0,1,0,0,1,0
1406,24.0,1,1,2.0,1.0,8,2.0,2.0,4.0,2.0,1.0,0.0,2,1.0,1,0,0,0,0
1407,78.0,2,1,2.0,1.0,8,3.0,1.0,5.0,2.0,3.0,0.0,2,1.0,0,1,0,0,1
1408,23.0,2,1,2.0,1.0,8,3.0,4.0,6.0,0.0,5.0,0.0,2,1.0,1,0,0,0,0
1409,38.0,1,1,2.0,0.0,8,1.0,2.0,2.0,1.0,1.0,0.0,4,2.0,0,1,0,0,0
1411,70.0,2,1,3.0,1.0,8,3.0,3.0,0.0,2.0,3.0,0.0,4,1.0,1,1,1,0,0
1412,69.0,1,1,3.0,1.0,8,1.0,1.0,0.0,4.0,3.0,0.0,4,1.0,0,1,1,0,0
1415,25.0,1,1,3.0,1.0,8,2.0,4.0,2.0,0.0,5.0,0.0,4,1.0,1,0,1,1,0
1417,84.0,2,1,3.0,1.0,8,2.0,1.0,5.0,2.0,1.0,0.0,4,1.0,0,1,1,0,1
1419,54.0,2,1,4.0,3.0,8,2.0,2.0,4.0,3.0,1.0,0.0,4,1.0,0,1,1,0,1
1420,74.0,1,1,3.0,1.0,8,2.0,2.0,4.0,3.0,1.0,0.0,4,1.0,1,1,1,0,0
1421,37.0,1,1,3.0,4.0,3,1.0,4.0,1.0,2.0,1.0,0.0,4,1.0,0,0,0,0,0
1422,80.0,1,1,3.0,1.0,3,2.0,4.0,0.0,2.0,1.0,0.0,4,1.0,0,1,0,1,0
1423,74.0,1,1,2.0,0.0,3,2.0,2.0,1.0,0.0,5.0,0.0,4,1.0,1,0,1,0,1
1424,37.0,2,1,3.0,1.0,3,2.0,11.0,5.0,2.0,1.0,0.0,4,1.0,0,1,1,0,0
1425,33.0,2,1,3.0,1.0,3,1.0,4.0,0.0,0.0,1.0,0.0,4,1.0,0,0,1,0,0
1427,74.0,1,1,3.0,1.0,3,2.0,2.0,0.0,0.0,3.0,2.0,4,1.0,0,1,0,0,0
1428,83.0,2,3,3.0,3.0,3,2.0,1.0,5.0,2.0,2.0,0.0,4,1.0,0,1,1,0,1
1430,57.0,2,1,4.0,4.0,3,2.0,1.0,6.0,1.0,1.0,0.0,4,1.0,0,1,0,0,1
1431,50.0,1,1,2.0,1.0,3,2.0,4.0,2.0,1.0,3.0,0.0,2,1.0,0,0,1,0,0
1433,36.0,1,1,3.0,4.0,3,2.0,2.0,0.0,3.0,1.0,0.0,2,1.0,0,0,0,0,0
1435,58.0,1,1,2.0,0.0,3,2.0,4.0,0.0,0.0,5.0,0.0,2,1.0,0,0,1,0,0
1437,50.0,1,1,3.0,1.0,3,2.0,2.0,6.0,3.0,1.0,0.0,2,1.0,0,0,1,0,0
1438,64.0,1,1,3.0,3.0,3,2.0,2.0,2.0,2.0,3.0,0.0,4,1.0,0,0,0,0,0
1439,43.0,1,1,3.0,3.0,3,1.0,2.0,4.0,2.0,1.0,2.0,4,1.0,0,0,0,0,0
1440,54.0,1,1,3.0,4.0,3,2.0,1.0,4.0,2.0,1.0,0.0,4,1.0,0,1,0,0,0
1441,72.0,1,1,3.0,4.0,3,3.0,2.0,0.0,7.0,2.0,0.0,4,2.0,0,0,1,1,0
1442,31.0,2,1,3.0,3.0,3,1.0,2.0,1.0,1.0,1.0,0.0,4,1.0,0,1,0,0,0
1444,36.0,2,1,3.0,3.0,3,2.0,1.0,1.0,0.0,5.0,0.0,4,1.0,0,0,0,1,0
1445,72.0,1,1,3.0,1.0,3,1.0,2.0,6.0,1.0,3.0,0.0,4,1.0,0,1,0,0,1
1447,29.0,2,1,3.0,1.0,3,2.0,1.0,5.0,2.0,1.0,0.0,4,1.0,0,0,1,0,0
1449,80.0,2,1,3.0,3.0,3,1.0,2.0,4.0,4.0,1.0,0.0,4,1.0,0,1,1,0,0
1450,61.0,1,1,2.0,1.0,3,3.0,2.0,4.0,5.0,3.0,0.0,4,1.0,0,1,0,0,0
1451,53.0,1,1,2.0,0.0,3,2.0,1.0,6.0,3.0,1.0,0.0,4,1.0,0,1,1,0,0
1452,61.0,2,1,3.0,3.0,3,2.0,1.0,1.0,0.0,1.0,0.0,4,1.0,0,1,0,1,1
1453,52.0,2,1,2.0,2.0,3,2.0,1.0,5.0,3.0,1.0,0.0,4,1.0,0,1,1,0,0
1454,37.0,1,3,2.0,1.0,8,1.0,2.0,1.0,5.0,1.0,0.0,4,2.0,1,1,1,0,1
1456,50.0,2,1,2.0,3.0,8,3.0,11.0,2.0,2.0,4.0,0.0,4,1.0,1,1,0,0,1
1458,30.0,2,1,1.0,1.0,8,2.0,4.0,4.0,0.0,3.0,0.0,4,1.0,0,1,1,0,0
1459,36.0,1,1,2.0,1.0,8,2.0,1.0,3.0,7.0,1.0,0.0,4,1.0,0,0,1,0,1
1460,24.0,1,1,3.0,3.0,8,2.0,4.0,2.0,0.0,5.0,0.0,2,1.0,1,1,0,1,0
1462,22.0,1,1,2.0,1.0,8,2.0,4.0,1.0,0.0,5.0,0.0,2,1.0,0,0,0,0,1
1463,20.0,1,1,3.0,1.0,8,2.0,10.0,2.0,0.0,5.0,0.0,2,1.0,0,1,0,0,0
1464,31.0,2,1,2.0,0.0,8,3.0,1.0,2.0,1.0,5.0,0.0,2,2.0,1,0,1,0,0
1465,31.0,2,2,3.0,1.0,8,2.0,4.0,0.0,1.0,5.0,0.0,2,1.0,1,1,0,0,1
1466,74.0,1,1,2.0,1.0,8,2.0,4.0,5.0,3.0,3.0,3.0,4,1.0,0,0,0,0,0
1467,83.0,2,1,1.0,0.0,8,2.0,1.0,3.0,5.0,3.0,0.0,4,1.0,1,1,1,0,1
1468,61.0,1,1,3.0,2.0,8,,1.0,6.0,7.0,1.0,0.0,4,1.0,0,0,1,0,1
1469,22.0,1,1,2.0,1.0,8,2.0,4.0,2.0,0.0,5.0,0.0,4,1.0,0,1,0,0,0
1473,38.0,2,1,4.0,3.0,8,1.0,1.0,5.0,4.0,1.0,0.0,4,1.0,0,0,1,0,1
1475,58.0,2,1,4.0,1.0,8,2.0,1.0,2.0,2.0,1.0,0.0,4,1.0,0,1,1,0,0
1478,34.0,1,1,3.0,1.0,6,1.0,4.0,3.0,4.0,1.0,3.0,4,2.0,0,0,0,0,0
1479,31.0,2,1,3.0,1.0,6,2.0,1.0,3.0,1.0,1.0,0.0,4,1.0,0,1,0,0,0
1480,63.0,1,1,3.0,1.0,6,2.0,1.0,4.0,2.0,1.0,0.0,4,1.0,0,0,1,0,1
1482,45.0,1,1,2.0,1.0,6,2.0,1.0,4.0,2.0,1.0,1.0,4,1.0,0,0,0,0,1
1484,67.0,2,1,2.0,1.0,6,2.0,1.0,4.0,2.0,1.0,0.0,4,1.0,0,1,1,0,0
1485,63.0,1,2,2.0,1.0,6,2.0,1.0,6.0,0.0,5.0,3.0,4,1.0,1,1,0,0,0
1486,50.0,1,3,2.0,3.0,6,3.0,11.0,6.0,4.0,3.0,3.0,4,1.0,0,1,1,0,0
1487,29.0,1,3,2.0,0.0,6,2.0,1.0,3.0,2.0,1.0,0.0,4,1.0,1,1,1,0,1
1489,59.0,1,1,3.0,1.0,6,2.0,1.0,4.0,5.0,1.0,0.0,4,2.0,0,1,0,0,1
1490,38.0,2,1,3.0,4.0,6,1.0,1.0,5.0,2.0,1.0,0.0,4,1.0,0,1,0,0,0
1491,32.0,2,1,3.0,3.0,6,1.0,4.0,2.0,0.0,5.0,0.0,2,1.0,0,1,1,0,0
1494,64.0,2,1,3.0,1.0,6,2.0,1.0,2.0,0.0,1.0,0.0,2,1.0,1,0,1,0,1
1495,30.0,2,1,3.0,3.0,6,2.0,1.0,2.0,0.0,5.0,0.0,2,1.0,0,1,0,0,1
1497,48.0,2,2,2.0,1.0,6,3.0,9.0,1.0,4.0,3.0,0.0,2,1.0,1,0,1,0,0
1498,29.0,2,1,2.0,0.0,6,2.0,2.0,4.0,2.0,1.0,0.0,2,2.0,1,0,1,0,1
1500,44.0,1,1,3.0,1.0,6,1.0,4.0,2.0,0.0,5.0,0.0,2,1.0,0,0,1,0,0
1501,55.0,2,2,3.0,4.0,6,1.0,1.0,1.0,2.0,3.0,0.0,2,1.0,0,0,1,0,0
1502,25.0,1,1,3.0,3.0,6,1.0,1.0,4.0,0.0,5.0,0.0,2,1.0,0,0,0,0,0
1504,60.0,1,2,2.0,3.0,6,1.0,1.0,0.0,1.0,5.0,0.0,2,1.0,0,1,1,0,0
1506,46.0,1,1,2.0,1.0,1,2.0,2.0,4.0,0.0,5.0,0.0,2,1.0,0,1,0,0,1
1507,86.0,2,1,3.0,1.0,1,1.0,1.0,2.0,3.0,1.0,0.0,2,1.0,0,1,1,0,0
1508,29.0,2,2,2.0,0.0,1,2.0,1.0,1.0,0.0,5.0,0.0,2,1.0,1,1,1,0,0
1509,70.0,2,1,3.0,1.0,1,2.0,2.0,4.0,2.0,2.0,0.0,2,1.0,1,1,1,1,0
1510,50.0,2,1,2.0,3.0,1,1.0,2.0,3.0,3.0,3.0,0.0,2,1.0,0,0,1,0,0
1511,79.0,2,1,3.0,3.0,1,1.0,2.0,5.0,5.0,2.0,0.0,2,1.0,1,1,1,0,1
1512,29.0,1,1,2.0,3.0,1,2.0,1.0,3.0,0.0,5.0,0.0,4,2.0,0,0,1,0,1
1513,50.0,2,1,2.0,1.0,1,2.0,2.0,3.0,4.0,3.0,0.0,4,1.0,0,1,0,0,0
1514,61.0,1,1,1.0,3.0,1,3.0,1.0,2.0,0.0,5.0,3.0,4,1.0,0,1,1,1,0
1515,23.0,2,1,2.0,1.0,1,3.0,1.0,3.0,0.0,5.0,0.0,4,2.0,1,0,1,0,0
1517,29.0,2,1,3.0,2.0,1,1.0,2.0,5.0,1.0,1.0,0.0,4,1.0,0,0,0,0,0
1518,80.0,2,1,1.0,1.0,1,2.0,2.0,1.0,3.0,2.0,0.0,4,1.0,0,0,0,0,1
1520,71.0,2,1,1.0,0.0,1,3.0,1.0,3.0,3.0,1.0,0.0,4,1.0,1,1,1,0,1
1521,68.0,2,1,3.0,1.0,1,1.0,2.0,3.0,2.0,1.0,0.0,4,1.0,1,1,0,1,1
1522,55.0,1,1,1.0,1.0,1,3.0,2.0,2.0,0.0,5.0,0.0,4,1.0,0,1,1,0,0
1524,64.0,1,1,3.0,2.0,1,2.0,2.0,2.0,4.0,3.0,2.0,4,1.0,0,1,1,0,1
1526,80.0,2,1,3.0,1.0,1,2.0,1.0,5.0,2.0,3.0,0.0,4,1.0,0,1,1,0,1
1527,57.0,2,1,1.0,2.0,1,3.0,5.0,2.0,1.0,3.0,0.0,4,1.0,1,1,0,1,0
1528,55.0,2,1,1.0,3.0,1,3.0,2.0,0.0,0.0,5.0,0.0,4,1.0,0,1,0,1,0
1530,47.0,1,1,3.0,4.0,1,1.0,4.0,4.0,0.0,5.0,3.0,4,1.0,0,0,1,0,0
1532,61.0,2,1,1.0,2.0,1,2.0,2.0,4.0,3.0,4.0,0.0,4,1.0,0,1,1,0,0
1533,34.0,1,1,2.0,3.0,1,2.0,4.0,1.0,0.0,3.0,0.0,4,1.0,1,0,0,0,0
1534,65.0,1,1,3.0,2.0,1,2.0,1.0,1.0,0.0,1.0,1.0,4,1.0,0,0,0,0,1
1535,69.0,2,1,2.0,1.0,1,2.0,2.0,2.0,2.0,1.0,0.0,4,1.0,0,0,1,0,1
1537,64.0,2,1,3.0,4.0,1,3.0,1.0,0.0,0.0,5.0,0.0,4,1.0,0,0,1,1,0
1538,68.0,1,1,3.0,3.0,2,2.0,1.0,5.0,2.0,3.0,3.0,5,1.0,0,1,1,0,0
1540,43.0,1,2,1.0,1.0,2,3.0,1.0,5.0,0.0,5.0,0.0,5,1.0,0,1,0,0,0
1541,21.0,2,1,2.0,1.0,2,3.0,4.0,4.0,2.0,3.0,0.0,5,1.0,0,0,0,0,0
1542,60.0,2,1,3.0,1.0,2,1.0,1.0,0.0,2.0,2.0,0.0,5,1.0,0,1,0,0,1
1543,46.0,2,1,1.0,1.0,2,2.0,2.0,2.0,1.0,5.0,1.0,5,1.0,1,1,0,0,1
1545,33.0,1,1,1.0,0.0,2,3.0,4.0,4.0,2.0,5.0,0.0,5,1.0,0,0,1,0,0
1547,43.0,2,3,1.0,0.0,2,2.0,2.0,0.0,3.0,3.0,0.0,5,2.0,0,1,1,1,0
1548,40.0,2,3,2.0,1.0,2,3.0,2.0,3.0,3.0,4.0,0.0,5,2.0,1,0,0,0,0
1549,59.0,2,1,3.0,3.0,2,1.0,3.0,2.0,0.0,1.0,0.0,5,1.0,0,1,1,0,0
1550,66.0,1,1,1.0,1.0,2,3.0,4.0,0.0,1.0,3.0,0.0,5,1.0,1,1,1,1,1
1551,42.0,2,3,1.0,4.0,2,2.0,1.0,2.0,4.0,4.0,0.0,5,2.0,0,0,0,0,1
1552,54.0,1,1,3.0,3.0,2,2.0,3.0,2.0,1.0,1.0,0.0,5,2.0,1,0,1,1,0
1554,36.0,2,1,2.0,2.0,2,3.0,3.0,1.0,1.0,5.0,0.0,5,1.0,0,0,1,1,0
1555,52.0,1,1,2.0,1.0,2,2.0,1.0,4.0,0.0,5.0,0.0,5,1.0,0,1,0,0,0
1557,64.0,2,1,2.0,1.0,2,3.0,3.0,2.0,0.0,3.0,0.0,5,1.0,0,1,0,0,0
1558,77.0,1,1,2.0,1.0,2,2.0,1.0,5.0,3.0,1.0,0.0,5,1.0,0,1,1,0,1
1559,63.0,2,1,,,2,,,,2.0,1.0,,5,,0,0,1,0,0
1561,76.0,2,1,2.0,3.0,2,2.0,6.0,1.0,0.0,5.0,0.0,5,1.0,0,1,1,0,0
1563,89.0,2,1,3.0,1.0,2,2.0,1.0,5.0,2.0,2.0,0.0,5,1.0,1,1,0,0,1
1564,20.0,2,1,3.0,1.0,2,2.0,1.0,4.0,0.0,5.0,0.0,5,1.0,0,1,1,0,0
1566,57.0,2,1,2.0,2.0,2,2.0,1.0,5.0,0.0,5.0,0.0,5,1.0,0,1,0,0,0
1568,63.0,2,1,3.0,4.0,2,2.0,2.0,1.0,1.0,2.0,0.0,5,1.0,0,1,1,0,0
1570,66.0,2,1,3.0,4.0,2,2.0,3.0,7.0,1.0,2.0,0.0,5,1.0,0,1,1,0,0
1571,53.0,1,1,2.0,3.0,2,2.0,4.0,0.0,2.0,1.0,0.0,5,1.0,0,1,0,1,0
1573,57.0,1,1,3.0,4.0,2,1.0,4.0,0.0,1.0,1.0,0.0,5,1.0,0,0,1,1,0
1574,41.0,2,1,2.0,1.0,2,1.0,5.0,2.0,2.0,3.0,0.0,5,1.0,0,0,1,0,0
1576,38.0,1,1,3.0,3.0,2,2.0,4.0,2.0,0.0,1.0,0.0,5,1.0,0,0,0,1,0
1577,34.0,1,1,2.0,1.0,2,2.0,1.0,3.0,4.0,1.0,0.0,5,1.0,0,1,0,0,0
1578,72.0,1,1,1.0,0.0,2,3.0,1.0,2.0,2.0,2.0,2.0,5,1.0,0,1,1,0,1
1579,39.0,2,2,1.0,1.0,2,3.0,1.0,1.0,3.0,1.0,0.0,5,1.0,0,1,0,1,1
1583,32.0,1,1,2.0,1.0,2,2.0,1.0,0.0,0.0,5.0,0.0,2,1.0,0,1,0,0,0
1584,42.0,2,2,1.0,3.0,2,2.0,1.0,0.0,3.0,1.0,0.0,2,1.0,0,1,1,1,0
1586,33.0,2,3,2.0,0.0,2,3.0,5.0,0.0,0.0,5.0,0.0,2,1.0,1,1,1,0,0
1587,32.0,2,2,2.0,1.0,2,3.0,2.0,1.0,2.0,1.0,0.0,2,2.0,1,1,1,1,0
1588,67.0,2,1,3.0,4.0,2,2.0,2.0,2.0,0.0,5.0,0.0,4,1.0,0,1,0,0,0
1589,28.0,1,1,2.0,1.0,2,2.0,1.0,2.0,0.0,5.0,0.0,4,1.0,0,0,0,1,0
1591,57.0,1,1,,1.0,2,2.0,2.0,1.0,1.0,1.0,0.0,4,1.0,0,1,1,0,0
1592,51.0,1,1,3.0,1.0,2,2.0,1.0,4.0,1.0,5.0,3.0,4,1.0,0,1,0,0,1
1594,35.0,1,1,2.0,1.0,2,2.0,2.0,5.0,1.0,1.0,0.0,4,1.0,1,1,1,0,0
1595,28.0,2,1,3.0,3.0,2,2.0,2.0,3.0,1.0,1.0,0.0,4,1.0,0,0,0,0,0
1596,52.0,2,1,3.0,4.0,2,2.0,4.0,1.0,2.0,1.0,0.0,5,1.0,0,1,0,0,0
1597,89.0,1,1,2.0,1.0,2,3.0,2.0,0.0,2.0,2.0,2.0,5,1.0,0,0,0,0,1
1599,55.0,1,1,3.0,1.0,2,2.0,2.0,4.0,2.0,3.0,0.0,5,1.0,0,1,1,0,1
1601,67.0,2,1,3.0,1.0,2,1.0,2.0,3.0,2.0,1.0,0.0,5,1.0,0,0,1,0,1
1602,36.0,2,1,3.0,1.0,2,2.0,2.0,4.0,3.0,1.0,0.0,5,1.0,0,1,1,0,0
1603,66.0,2,1,2.0,1.0,2,1.0,2.0,1.0,2.0,3.0,0.0,5,1.0,1,1,0,0,1
1605,57.0,2,2,2.0,1.0,2,2.0,1.0,5.0,2.0,5.0,0.0,5,1.0,1,1,1,1,1
1606,48.0,2,1,2.0,1.0,2,3.0,2.0,0.0,0.0,3.0,0.0,5,2.0,1,1,0,1,1
1607,35.0,2,2,2.0,1.0,2,2.0,2.0,0.0,3.0,3.0,0.0,5,1.0,0,0,0,0,0
1608,59.0,2,3,2.0,1.0,2,3.0,4.0,0.0,1.0,3.0,0.0,5,1.0,1,1,0,0,0
1609,59.0,1,1,2.0,0.0,2,3.0,2.0,1.0,3.0,5.0,0.0,5,2.0,1,0,0,1,0
1610,35.0,2,3,2.0,1.0,2,1.0,1.0,3.0,3.0,1.0,0.0,5,2.0,1,1,0,0,1
1611,52.0,2,1,2.0,1.0,2,2.0,2.0,3.0,3.0,3.0,0.0,5,1.0,0,1,1,0,1
1612,37.0,1,1,2.0,1.0,2,2.0,4.0,0.0,2.0,3.0,0.0,5,1.0,0,0,0,1,0
1614,61.0,1,1,3.0,1.0,2,2.0,4.0,6.0,2.0,1.0,0.0,5,1.0,0,1,0,0,0
1615,67.0,2,1,2.0,1.0,2,2.0,1.0,1.0,1.0,3.0,0.0,5,1.0,0,1,1,0,0
1616,80.0,2,1,3.0,1.0,2,2.0,1.0,0.0,3.0,2.0,0.0,5,1.0,0,1,1,0,1
1617,30.0,1,1,3.0,1.0,2,2.0,4.0,0.0,1.0,1.0,0.0,5,1.0,0,0,0,0,0
1618,56.0,2,2,2.0,4.0,2,1.0,1.0,1.0,0.0,3.0,0.0,5,1.0,0,0,0,1,1
1619,20.0,1,2,3.0,1.0,2,2.0,1.0,3.0,0.0,5.0,0.0,5,1.0,1,1,0,1,0
1620,53.0,2,1,3.0,3.0,2,2.0,1.0,5.0,2.0,1.0,0.0,5,1.0,0,1,1,0,0
1621,31.0,2,1,3.0,4.0,2,2.0,2.0,2.0,0.0,5.0,0.0,5,2.0,1,0,1,0,0
1622,51.0,2,1,2.0,1.0,2,1.0,1.0,0.0,2.0,2.0,0.0,5,1.0,0,0,0,1,0
1623,29.0,2,1,3.0,1.0,2,1.0,1.0,4.0,3.0,1.0,0.0,5,1.0,0,1,1,0,0
1625,67.0,2,1,2.0,3.0,2,2.0,1.0,5.0,2.0,3.0,0.0,5,1.0,0,1,0,0,0
1626,61.0,2,1,3.0,3.0,2,1.0,1.0,6.0,0.0,1.0,0.0,5,1.0,0,1,1,0,1
1627,58.0,2,1,2.0,1.0,2,1.0,2.0,1.0,5.0,1.0,0.0,5,1.0,0,1,0,0,0
1628,19.0,2,1,3.0,1.0,2,1.0,4.0,0.0,0.0,5.0,0.0,5,1.0,0,1,0,1,0
1629,19.0,2,1,2.0,0.0,2,2.0,1.0,3.0,0.0,5.0,0.0,5,1.0,0,1,0,0,0
1632,37.0,2,2,3.0,1.0,5,3.0,1.0,2.0,5.0,3.0,0.0,6,1.0,1,1,0,1,0
1633,78.0,1,1,2.0,1.0,5,2.0,1.0,1.0,4.0,1.0,3.0,6,1.0,0,1,1,0,1
1634,62.0,1,1,1.0,1.0,5,2.0,1.0,5.0,0.0,5.0,1.0,6,1.0,1,1,0,0,0
1635,30.0,2,1,2.0,2.0,5,2.0,13.0,4.0,2.0,3.0,0.0,6,1.0,0,0,1,0,0
1636,65.0,2,1,3.0,0.0,5,2.0,2.0,6.0,2.0,3.0,0.0,6,1.0,0,1,0,0,0
1637,45.0,2,1,3.0,4.0,5,2.0,1.0,5.0,1.0,3.0,0.0,6,1.0,0,0,0,0,0
1639,68.0,2,1,2.0,0.0,5,2.0,1.0,3.0,3.0,2.0,0.0,6,1.0,1,1,0,1,1
1640,37.0,1,1,1.0,1.0,5,2.0,1.0,3.0,1.0,1.0,0.0,6,1.0,0,0,1,0,0
1641,63.0,1,1,1.0,0.0,5,2.0,4.0,7.0,2.0,1.0,0.0,6,1.0,1,1,0,0,1
1642,59.0,1,1,2.0,0.0,5,1.0,1.0,2.0,2.0,1.0,0.0,6,1.0,1,1,0,0,0
1645,57.0,2,1,2.0,1.0,5,2.0,1.0,3.0,2.0,1.0,0.0,6,1.0,1,0,1,0,1
1646,73.0,2,1,3.0,4.0,5,2.0,2.0,4.0,3.0,1.0,0.0,6,1.0,0,1,0,0,0
1648,74.0,1,1,3.0,1.0,5,3.0,1.0,1.0,2.0,3.0,3.0,6,1.0,1,0,1,0,0
1651,69.0,2,1,2.0,0.0,5,1.0,1.0,0.0,3.0,1.0,0.0,6,1.0,1,1,1,0,1
1652,59.0,2,1,1.0,1.0,5,3.0,1.0,2.0,2.0,2.0,0.0,6,1.0,1,0,0,0,0
1653,59.0,1,1,2.0,1.0,5,2.0,1.0,5.0,3.0,1.0,0.0,6,1.0,0,0,0,1,0
1655,28.0,2,1,3.0,3.0,5,1.0,1.0,5.0,2.0,3.0,0.0,6,1.0,1,0,0,0,0
1656,62.0,1,1,2.0,1.0,5,3.0,1.0,5.0,2.0,3.0,0.0,6,1.0,0,0,1,0,1
1658,30.0,2,1,2.0,2.0,5,3.0,2.0,3.0,2.0,5.0,0.0,6,1.0,0,0,1,0,0
1659,52.0,1,2,1.0,1.0,5,3.0,1.0,2.0,2.0,3.0,3.0,5,1.0,0,0,0,0,0
1661,62.0,1,1,3.0,1.0,5,2.0,1.0,2.0,1.0,1.0,0.0,5,1.0,0,0,1,0,0
1664,27.0,1,1,3.0,3.0,5,1.0,1.0,2.0,0.0,5.0,0.0,5,1.0,0,1,0,1,0
1665,36.0,1,1,2.0,3.0,5,2.0,1.0,4.0,3.0,1.0,0.0,5,1.0,0,0,1,0,0
1666,26.0,1,1,2.0,1.0,5,1.0,5.0,1.0,0.0,5.0,1.0,5,1.0,0,1,0,0,0
1668,23.0,1,2,2.0,1.0,5,3.0,1.0,4.0,0.0,5.0,0.0,5,1.0,0,0,1,0,0
1669,27.0,1,1,3.0,3.0,5,1.0,1.0,5.0,0.0,1.0,0.0,5,1.0,0,1,0,0,0
1670,21.0,2,3,2.0,1.0,5,2.0,2.0,1.0,0.0,5.0,0.0,5,2.0,0,0,1,0,1
1671,23.0,2,1,2.0,3.0,5,3.0,4.0,7.0,0.0,5.0,0.0,5,1.0,0,0,1,1,0
1672,67.0,2,1,3.0,4.0,5,2.0,4.0,1.0,2.0,3.0,0.0,5,1.0,1,0,0,1,1
1674,28.0,1,1,3.0,2.0,5,2.0,4.0,3.0,0.0,5.0,0.0,5,1.0,0,0,0,0,0
1676,47.0,2,3,2.0,3.0,5,3.0,1.0,5.0,1.0,4.0,0.0,5,2.0,1,1,0,0,0
1677,30.0,2,1,1.0,0.0,5,2.0,4.0,3.0,1.0,3.0,0.0,5,1.0,1,1,1,0,0
1678,52.0,1,1,2.0,4.0,5,2.0,4.0,2.0,1.0,5.0,0.0,5,1.0,0,0,0,1,0
1680,66.0,1,1,3.0,4.0,5,2.0,4.0,2.0,0.0,5.0,0.0,5,1.0,0,0,0,0,0
1681,60.0,1,1,1.0,0.0,5,1.0,1.0,4.0,1.0,1.0,0.0,5,1.0,0,0,0,0,0
1684,66.0,1,1,2.0,0.0,5,1.0,1.0,3.0,2.0,1.0,0.0,6,1.0,0,0,0,0,1
1685,38.0,1,1,2.0,3.0,5,2.0,1.0,4.0,1.0,4.0,0.0,6,1.0,0,1,1,0,0
1687,56.0,2,1,2.0,1.0,5,2.0,1.0,3.0,1.0,1.0,0.0,6,1.0,0,0,1,0,1
1688,42.0,1,1,2.0,1.0,5,2.0,1.0,3.0,1.0,3.0,0.0,6,1.0,0,0,1,0,1
