id,age,sex,race,class,degree,region,happy,relig,partyid,childs,marital,vetyears,srcbelt,born,gunlaw_bin,racopen_bin,getahead_bin,colcom_bin,libmslm_bin
1484,49.0,1,1,3.0,3,2,2.0,4.0,4.0,2.0,1.0,2.0,5,1,0,0,0,1,1
1485,41.0,2,1,2.0,1,2,2.0,4.0,0.0,3.0,1.0,0.0,5,1,1,1,0,1,0
1489,33.0,2,2,1.0,0,5,2.0,1.0,0.0,4.0,5.0,0.0,6,1,1,1,0,1,0
1491,73.0,1,1,1.0,1,5,,1.0,4.0,4.0,1.0,2.0,6,1,1,1,0,1,1
1492,34.0,1,1,2.0,1,5,2.0,1.0,1.0,0.0,5.0,0.0,6,1,1,0,1,1,0
1493,37.0,2,1,2.0,3,5,3.0,2.0,3.0,2.0,3.0,0.0,6,1,1,1,0,1,1
1496,72.0,2,1,2.0,2,5,2.0,1.0,7.0,1.0,1.0,0.0,6,1,0,0,0,1,0
1502,53.0,1,1,2.0,1,5,2.0,1.0,0.0,1.0,1.0,1.0,6,1,0,1,0,0,0
1503,33.0,2,1,2.0,1,5,2.0,11.0,0.0,2.0,3.0,0.0,6,1,0,1,0,0,0
1504,57.0,1,1,1.0,0,5,3.0,4.0,3.0,5.0,3.0,0.0,6,1,0,1,1,0,0
1505,66.0,1,1,2.0,1,5,2.0,1.0,6.0,2.0,3.0,0.0,6,1,1,1,0,0,0
1507,52.0,2,1,3.0,1,5,2.0,1.0,2.0,2.0,1.0,0.0,6,1,0,0,0,1,0
1508,60.0,2,1,2.0,4,5,2.0,2.0,1.0,2.0,3.0,0.0,6,1,1,1,0,1,1
1509,27.0,2,1,2.0,1,5,2.0,2.0,1.0,0.0,5.0,0.0,6,1,1,1,0,0,0
1511,62.0,1,1,3.0,1,5,1.0,4.0,4.0,2.0,1.0,0.0,6,1,1,1,0,1,1
1512,65.0,1,1,2.0,1,5,1.0,1.0,4.0,2.0,1.0,2.0,6,1,0,1,1,0,0
1514,41.0,1,1,3.0,3,5,1.0,1.0,5.0,1.0,1.0,0.0,6,1,1,0,0,0,0
1515,63.0,2,1,3.0,1,5,1.0,1.0,0.0,3.0,1.0,0.0,6,1,1,1,0,0,0
1516,33.0,2,1,3.0,3,5,2.0,4.0,3.0,1.0,1.0,0.0,6,1,0,1,0,1,1
1517,21.0,1,2,4.0,1,5,3.0,11.0,1.0,0.0,5.0,0.0,6,1,1,0,0,1,0
1519,47.0,2,1,3.0,3,5,2.0,1.0,5.0,7.0,1.0,0.0,6,1,1,0,0,1,1
1520,36.0,2,2,1.0,0,5,1.0,4.0,3.0,2.0,5.0,0.0,6,1,1,1,0,0,0
1524,49.0,2,1,2.0,1,5,1.0,1.0,4.0,4.0,3.0,0.0,5,1,0,1,0,0,0
1530,83.0,2,1,3.0,3,5,2.0,4.0,0.0,3.0,3.0,0.0,5,1,1,0,1,0,1
1532,,2,1,4.0,1,5,1.0,4.0,3.0,0.0,5.0,0.0,5,1,1,1,0,1,1
1533,22.0,1,1,3.0,3,5,2.0,2.0,3.0,0.0,5.0,0.0,5,1,1,0,0,1,1
1534,55.0,2,1,2.0,3,5,1.0,1.0,0.0,4.0,2.0,0.0,5,1,1,1,0,1,1
1536,46.0,2,3,1.0,1,5,3.0,2.0,5.0,1.0,2.0,0.0,5,2,1,0,0,0,0
1537,45.0,1,1,3.0,3,5,,4.0,3.0,2.0,1.0,0.0,5,1,1,1,1,0,1
1538,57.0,2,1,2.0,1,5,1.0,4.0,3.0,1.0,1.0,0.0,5,1,1,1,0,0,0
1539,63.0,1,1,3.0,1,5,2.0,1.0,3.0,2.0,3.0,0.0,5,1,0,0,0,0,0
1540,59.0,1,1,1.0,1,5,2.0,1.0,2.0,3.0,1.0,2.0,5,1,1,0,0,0,0
1541,27.0,2,1,2.0,0,5,2.0,1.0,4.0,3.0,5.0,0.0,5,1,1,1,0,0,0
1542,64.0,2,2,2.0,1,5,2.0,1.0,0.0,1.0,3.0,0.0,5,1,0,0,0,0,0
1543,31.0,1,1,2.0,1,5,2.0,11.0,5.0,0.0,5.0,0.0,5,1,0,1,0,0,0
1544,40.0,1,1,3.0,4,5,3.0,1.0,6.0,2.0,4.0,3.0,6,1,1,1,0,1,1
1547,46.0,2,1,1.0,1,5,3.0,4.0,4.0,2.0,5.0,0.0,6,1,1,1,0,0,1
1551,62.0,1,1,2.0,1,5,1.0,1.0,3.0,0.0,1.0,3.0,5,1,1,0,1,0,0
1552,89.0,2,1,1.0,0,5,2.0,1.0,1.0,1.0,2.0,0.0,5,1,1,1,1,1,0
1553,21.0,1,3,3.0,1,5,1.0,2.0,0.0,0.0,5.0,0.0,5,1,1,1,0,1,0
1554,66.0,1,1,2.0,1,5,3.0,1.0,6.0,3.0,1.0,0.0,5,1,1,0,1,0,0
1555,52.0,1,1,2.0,1,5,3.0,1.0,4.0,0.0,3.0,0.0,5,1,1,1,0,1,1
1557,49.0,1,2,2.0,1,5,2.0,1.0,0.0,3.0,4.0,0.0,5,1,1,1,0,0,0
1560,37.0,1,1,3.0,4,5,1.0,4.0,5.0,1.0,1.0,0.0,5,1,0,1,0,1,0
1561,39.0,1,2,3.0,1,5,1.0,1.0,0.0,3.0,1.0,0.0,5,1,1,1,0,0,0
1562,58.0,2,1,3.0,2,5,2.0,1.0,6.0,4.0,1.0,0.0,5,1,1,0,0,0,0
1563,86.0,1,1,2.0,1,5,2.0,1.0,5.0,3.0,2.0,0.0,5,1,0,0,0,0,0
1564,77.0,2,1,2.0,1,5,3.0,1.0,4.0,4.0,3.0,0.0,5,1,1,1,1,0,1
1565,49.0,2,1,2.0,1,5,2.0,1.0,3.0,1.0,1.0,0.0,5,1,1,0,0,0,0
1567,58.0,1,1,3.0,1,5,2.0,1.0,5.0,1.0,1.0,0.0,5,1,1,1,0,1,1
1568,60.0,2,1,2.0,1,5,1.0,1.0,1.0,2.0,1.0,0.0,5,1,1,1,0,0,0
1569,56.0,2,2,2.0,1,5,3.0,1.0,0.0,5.0,3.0,0.0,5,1,1,1,1,0,0
1572,86.0,1,1,2.0,3,5,1.0,1.0,6.0,0.0,1.0,2.0,5,1,0,1,0,1,1
1573,32.0,1,1,2.0,2,5,2.0,1.0,5.0,0.0,3.0,3.0,5,1,0,1,0,1,1
1574,61.0,2,2,4.0,0,5,1.0,1.0,1.0,2.0,2.0,0.0,5,1,1,0,0,1,1
1575,19.0,2,2,3.0,0,5,2.0,4.0,3.0,0.0,5.0,0.0,6,1,1,1,0,1,0
1577,25.0,2,2,2.0,1,5,2.0,1.0,3.0,0.0,1.0,0.0,6,1,1,1,0,0,1
1579,69.0,1,2,3.0,0,5,3.0,1.0,0.0,7.0,1.0,0.0,6,1,1,1,0,0,0
1580,57.0,2,1,2.0,1,5,1.0,4.0,0.0,3.0,1.0,0.0,6,1,1,1,0,1,0
1581,45.0,2,1,3.0,1,5,2.0,1.0,3.0,1.0,1.0,0.0,5,1,0,1,0,0,0
1582,66.0,1,2,2.0,0,5,3.0,1.0,0.0,0.0,5.0,0.0,5,1,1,0,1,1,0
1583,37.0,2,2,2.0,3,5,1.0,4.0,0.0,3.0,5.0,0.0,5,1,1,1,0,0,0
1584,52.0,2,2,2.0,1,5,3.0,1.0,0.0,1.0,5.0,0.0,5,1,1,1,0,1,0
1586,55.0,2,2,3.0,1,5,2.0,1.0,0.0,1.0,1.0,0.0,5,1,1,1,1,1,1
1587,30.0,2,2,2.0,1,5,2.0,1.0,0.0,0.0,5.0,0.0,5,1,1,1,0,0,1
1589,56.0,2,1,2.0,2,5,3.0,1.0,6.0,2.0,1.0,0.0,5,1,0,1,0,1,1
1592,50.0,1,1,3.0,4,5,2.0,1.0,1.0,2.0,1.0,0.0,5,1,1,0,0,0,0
1594,78.0,2,1,2.0,1,5,3.0,1.0,2.0,3.0,3.0,0.0,5,1,1,1,0,1,0
1595,28.0,1,1,3.0,0,5,2.0,1.0,5.0,2.0,1.0,3.0,5,1,0,0,0,1,0
1596,65.0,2,1,2.0,1,5,2.0,1.0,1.0,2.0,1.0,0.0,5,1,1,1,0,1,0
1598,68.0,2,1,2.0,3,5,2.0,2.0,0.0,3.0,3.0,0.0,5,1,1,1,0,0,1
1600,66.0,2,1,3.0,3,5,1.0,2.0,4.0,1.0,1.0,0.0,5,1,0,1,1,1,1
1601,84.0,1,1,3.0,1,5,2.0,1.0,4.0,3.0,1.0,2.0,5,1,1,1,0,1,0
1605,43.0,1,2,4.0,4,5,3.0,4.0,6.0,6.0,4.0,3.0,5,1,1,1,0,1,1
1606,33.0,1,2,1.0,1,5,3.0,1.0,1.0,0.0,5.0,0.0,5,1,0,1,0,1,0
1607,37.0,2,1,2.0,4,5,2.0,1.0,3.0,2.0,3.0,0.0,5,1,1,1,0,0,0
1608,81.0,2,2,,0,5,1.0,1.0,3.0,6.0,4.0,0.0,5,1,0,1,0,0,0
1610,30.0,1,2,2.0,1,5,2.0,1.0,1.0,1.0,5.0,0.0,5,1,0,1,1,0,0
1611,74.0,1,2,4.0,0,5,2.0,1.0,3.0,1.0,4.0,0.0,5,1,0,1,0,0,1
1612,65.0,2,1,2.0,0,5,3.0,1.0,1.0,2.0,3.0,0.0,5,1,1,0,0,0,0
1613,25.0,1,1,3.0,3,5,1.0,1.0,5.0,0.0,5.0,0.0,5,1,1,0,0,1,1
1616,84.0,2,1,3.0,0,5,2.0,1.0,6.0,4.0,2.0,0.0,5,1,1,1,0,1,1
1618,36.0,2,1,2.0,1,5,1.0,4.0,1.0,3.0,1.0,0.0,5,2,1,1,0,0,1
1619,25.0,1,1,3.0,1,5,1.0,1.0,6.0,0.0,1.0,2.0,5,1,0,0,0,1,1
1620,73.0,2,2,2.0,0,5,2.0,1.0,0.0,4.0,1.0,0.0,5,1,1,1,0,1,0
1623,46.0,2,2,2.0,1,5,2.0,1.0,2.0,5.0,5.0,0.0,5,1,1,1,0,1,0
1624,37.0,2,2,1.0,1,5,2.0,1.0,0.0,3.0,3.0,0.0,5,1,1,1,0,0,1
1625,44.0,2,1,2.0,1,5,1.0,2.0,0.0,1.0,1.0,0.0,5,2,1,1,0,1,1
1627,22.0,1,1,1.0,0,5,2.0,11.0,3.0,0.0,5.0,0.0,5,1,1,1,0,1,0
1628,,2,1,3.0,1,5,2.0,1.0,5.0,2.0,1.0,0.0,5,1,0,0,0,1,0
1629,33.0,2,1,2.0,1,5,2.0,5.0,4.0,2.0,1.0,0.0,5,1,1,1,0,1,1
1630,30.0,2,2,3.0,3,5,1.0,11.0,2.0,0.0,1.0,0.0,5,1,1,1,0,1,0
1631,41.0,2,1,2.0,2,5,3.0,1.0,6.0,1.0,3.0,0.0,5,1,0,0,0,0,0
1632,56.0,2,1,2.0,1,5,1.0,1.0,6.0,2.0,1.0,0.0,2,1,1,0,0,0,0
1633,88.0,2,1,3.0,1,5,1.0,1.0,6.0,4.0,2.0,0.0,2,1,1,1,0,1,1
1634,72.0,1,1,3.0,1,5,2.0,2.0,4.0,0.0,3.0,2.0,2,1,0,0,0,1,1
1636,49.0,2,1,3.0,2,5,2.0,4.0,0.0,2.0,3.0,0.0,2,1,1,1,0,1,1
1637,48.0,2,2,3.0,1,5,2.0,1.0,3.0,4.0,3.0,0.0,2,1,0,1,1,0,0
1638,50.0,1,1,2.0,0,5,3.0,4.0,3.0,2.0,3.0,0.0,2,1,0,0,0,1,1
1641,46.0,2,2,1.0,1,5,1.0,1.0,2.0,3.0,1.0,0.0,2,2,1,1,0,0,0
1642,32.0,2,2,2.0,1,5,3.0,4.0,2.0,1.0,5.0,0.0,2,1,1,1,0,1,0
1643,25.0,2,3,1.0,0,5,2.0,11.0,3.0,1.0,5.0,0.0,2,1,1,0,0,1,1
1644,58.0,1,1,3.0,1,5,2.0,1.0,6.0,3.0,1.0,2.0,2,2,0,1,0,1,1
1645,60.0,2,1,2.0,4,5,2.0,2.0,6.0,0.0,5.0,0.0,2,1,1,0,0,1,0
1646,41.0,2,2,3.0,1,5,3.0,1.0,0.0,0.0,5.0,0.0,2,1,0,1,0,1,0
1649,54.0,2,2,2.0,1,5,2.0,1.0,3.0,2.0,3.0,0.0,2,2,1,1,0,1,0
1650,72.0,2,1,3.0,3,5,3.0,1.0,5.0,1.0,2.0,0.0,4,1,0,1,0,1,1
1651,52.0,2,1,3.0,4,5,1.0,2.0,2.0,2.0,1.0,0.0,4,1,1,1,0,1,1
1652,71.0,1,1,4.0,3,5,1.0,1.0,5.0,2.0,1.0,0.0,4,1,1,1,1,0,1
1653,25.0,2,2,2.0,0,5,1.0,4.0,3.0,5.0,5.0,0.0,5,1,0,1,0,1,0
1654,79.0,2,1,3.0,3,5,2.0,1.0,5.0,3.0,1.0,0.0,5,1,1,1,1,1,1
1659,20.0,2,1,2.0,1,5,2.0,4.0,2.0,0.0,5.0,0.0,5,2,0,1,0,1,0
1660,69.0,2,1,3.0,4,5,1.0,1.0,4.0,2.0,1.0,0.0,5,1,1,1,0,1,1
1662,80.0,2,1,2.0,1,5,2.0,1.0,1.0,2.0,1.0,0.0,5,2,1,0,0,1,1
1665,47.0,1,1,2.0,1,5,1.0,2.0,3.0,2.0,1.0,0.0,5,2,1,1,0,1,1
1666,65.0,1,1,3.0,1,5,2.0,1.0,1.0,0.0,2.0,3.0,5,1,1,0,1,1,1
1672,43.0,1,1,2.0,3,5,,4.0,3.0,4.0,1.0,0.0,5,1,0,1,0,1,1
1674,35.0,1,3,2.0,1,5,2.0,4.0,2.0,0.0,1.0,0.0,5,2,1,1,0,1,0
1676,27.0,2,1,4.0,3,5,1.0,2.0,2.0,0.0,5.0,0.0,5,1,1,1,1,1,1
1677,41.0,2,1,2.0,1,6,2.0,1.0,6.0,0.0,1.0,0.0,5,2,1,1,0,1,0
1678,50.0,2,1,2.0,3,6,2.0,1.0,3.0,2.0,1.0,0.0,5,1,0,0,1,1,1
1679,29.0,2,1,2.0,1,6,2.0,1.0,5.0,1.0,1.0,0.0,5,1,1,1,0,1,0
1680,47.0,1,2,2.0,1,6,2.0,11.0,0.0,6.0,1.0,0.0,5,1,1,1,0,0,0
1682,48.0,2,1,2.0,0,6,2.0,1.0,2.0,0.0,2.0,0.0,5,1,1,1,0,0,0
1683,74.0,2,1,3.0,0,6,1.0,1.0,3.0,4.0,1.0,0.0,5,1,1,0,0,0,0
1684,39.0,2,1,2.0,0,6,2.0,1.0,3.0,2.0,5.0,0.0,5,1,0,0,0,1,0
1686,58.0,1,1,3.0,4,6,1.0,2.0,7.0,2.0,1.0,3.0,5,1,1,1,0,1,0
1688,45.0,2,1,3.0,1,6,2.0,1.0,6.0,2.0,1.0,0.0,5,1,1,1,1,1,1
1693,52.0,2,2,2.0,1,6,2.0,1.0,0.0,3.0,3.0,0.0,5,1,0,1,1,1,0
1694,62.0,1,1,3.0,0,6,2.0,1.0,5.0,1.0,1.0,1.0,5,1,1,0,0,0,0
1695,88.0,2,1,3.0,1,6,1.0,1.0,5.0,2.0,2.0,0.0,5,1,0,1,0,0,0
1696,49.0,2,1,2.0,0,6,2.0,1.0,6.0,0.0,2.0,0.0,5,1,1,1,0,0,0
1698,88.0,1,1,2.0,1,6,1.0,1.0,3.0,3.0,2.0,2.0,5,1,1,0,0,0,0
1699,69.0,2,1,2.0,1,6,2.0,1.0,5.0,1.0,2.0,0.0,5,1,1,1,0,1,1
1700,53.0,1,1,2.0,1,6,1.0,1.0,5.0,0.0,3.0,0.0,5,1,1,0,0,0,0
1701,64.0,1,1,2.0,0,6,1.0,1.0,1.0,5.0,1.0,3.0,5,1,1,1,0,0,0
1702,43.0,2,1,2.0,0,6,2.0,1.0,1.0,4.0,3.0,0.0,5,1,0,1,0,0,0
1704,56.0,2,1,3.0,1,6,3.0,1.0,5.0,0.0,2.0,0.0,5,1,0,0,0,1,0
1705,51.0,1,1,2.0,1,6,2.0,1.0,6.0,1.0,1.0,0.0,5,1,0,0,0,1,1
1706,47.0,1,1,3.0,1,6,2.0,1.0,6.0,2.0,1.0,0.0,5,1,1,1,0,0,0
1707,32.0,2,1,2.0,1,6,2.0,2.0,1.0,0.0,5.0,0.0,5,1,1,1,0,1,1
1709,41.0,2,2,3.0,4,6,3.0,11.0,2.0,2.0,4.0,0.0,5,1,1,0,0,1,1
1710,20.0,2,2,3.0,0,6,1.0,3.0,7.0,0.0,5.0,0.0,5,2,1,1,1,1,0
1711,59.0,1,1,2.0,1,6,2.0,1.0,,0.0,5.0,0.0,5,1,1,0,0,1,0
1712,43.0,2,2,2.0,3,6,2.0,1.0,1.0,3.0,3.0,0.0,5,1,1,1,0,1,1
1713,22.0,2,2,1.0,3,6,2.0,1.0,0.0,0.0,5.0,0.0,5,1,1,1,1,1,0
1714,39.0,1,2,2.0,4,6,2.0,1.0,7.0,4.0,3.0,3.0,5,1,1,0,0,1,1
1715,30.0,2,2,3.0,1,6,1.0,1.0,1.0,1.0,5.0,0.0,5,1,1,1,0,1,1
1716,57.0,2,2,2.0,1,6,1.0,1.0,4.0,3.0,3.0,0.0,5,1,1,0,0,1,1
1717,20.0,1,2,2.0,1,6,2.0,1.0,4.0,0.0,5.0,0.0,5,1,1,1,0,0,0
1718,38.0,2,2,2.0,0,6,1.0,1.0,0.0,2.0,3.0,0.0,5,1,1,1,0,0,0
1719,87.0,2,2,3.0,4,6,1.0,1.0,0.0,2.0,2.0,0.0,5,1,1,1,0,1,1
1720,58.0,2,2,3.0,1,6,2.0,1.0,1.0,4.0,2.0,0.0,5,1,1,1,0,1,0
1721,34.0,2,2,2.0,1,6,2.0,1.0,,2.0,1.0,0.0,5,1,1,1,0,0,0
1722,67.0,1,2,1.0,3,6,2.0,4.0,0.0,4.0,1.0,2.0,5,1,1,1,1,1,1
1724,47.0,1,1,2.0,1,6,2.0,1.0,3.0,0.0,3.0,0.0,6,1,0,1,1,0,0
1726,52.0,1,1,3.0,4,6,1.0,1.0,6.0,1.0,1.0,0.0,6,1,0,0,0,1,1
1727,30.0,2,2,3.0,1,6,3.0,1.0,1.0,1.0,5.0,0.0,2,1,1,1,0,1,0
1728,82.0,1,1,2.0,1,6,1.0,1.0,5.0,1.0,1.0,2.0,2,1,1,0,1,0,0
1729,68.0,2,2,2.0,1,6,1.0,1.0,3.0,3.0,3.0,0.0,2,1,0,1,0,1,1
1730,46.0,1,2,2.0,1,6,2.0,1.0,0.0,4.0,1.0,0.0,2,1,1,1,1,1,0
1732,25.0,2,2,2.0,0,6,2.0,1.0,1.0,4.0,5.0,0.0,2,1,0,1,0,0,0
1733,32.0,1,2,1.0,1,6,3.0,1.0,1.0,0.0,5.0,0.0,2,1,1,0,0,0,0
1734,60.0,1,1,4.0,3,6,1.0,1.0,1.0,2.0,1.0,0.0,4,1,0,1,0,1,1
1737,40.0,1,1,3.0,3,6,2.0,2.0,5.0,2.0,3.0,2.0,4,1,1,0,0,0,0
1738,62.0,1,1,4.0,4,6,2.0,1.0,0.0,2.0,1.0,0.0,4,1,1,1,1,1,1
1739,75.0,2,1,3.0,1,6,2.0,1.0,4.0,4.0,2.0,0.0,5,1,0,0,0,0,0
1740,30.0,1,1,2.0,1,6,2.0,1.0,0.0,1.0,1.0,0.0,5,1,1,1,0,0,0
1743,28.0,2,1,2.0,2,6,2.0,1.0,5.0,1.0,1.0,0.0,5,1,0,1,0,1,0
1745,46.0,1,1,3.0,4,6,2.0,2.0,4.0,1.0,3.0,3.0,5,1,0,0,0,1,1
1746,42.0,2,2,2.0,3,6,2.0,1.0,3.0,5.0,2.0,0.0,5,1,1,1,0,1,1
1747,63.0,1,3,2.0,1,6,2.0,2.0,1.0,3.0,4.0,3.0,2,1,1,1,0,0,0
1748,54.0,1,1,1.0,1,6,2.0,4.0,1.0,0.0,5.0,0.0,2,1,1,0,1,1,0
1749,68.0,2,1,2.0,1,6,1.0,2.0,6.0,2.0,1.0,0.0,2,1,0,0,0,1,0
1753,64.0,1,1,2.0,1,6,1.0,2.0,1.0,1.0,1.0,2.0,2,1,1,0,0,1,1
1754,74.0,1,3,4.0,4,6,1.0,7.0,2.0,2.0,1.0,0.0,4,2,1,1,0,1,0
1755,44.0,1,1,3.0,3,6,2.0,2.0,6.0,3.0,1.0,0.0,4,1,0,1,0,1,1
1757,51.0,2,1,3.0,3,6,1.0,2.0,5.0,3.0,1.0,0.0,4,1,1,1,0,0,1
1759,58.0,2,1,4.0,2,6,1.0,2.0,6.0,3.0,1.0,0.0,4,1,1,1,0,1,1
1760,78.0,2,1,3.0,4,6,3.0,1.0,0.0,2.0,2.0,0.0,4,1,1,1,0,1,0
1761,58.0,2,1,2.0,1,3,2.0,1.0,4.0,2.0,3.0,0.0,6,1,1,1,0,1,1
1762,41.0,1,1,2.0,2,3,2.0,4.0,3.0,3.0,1.0,1.0,6,1,0,1,0,1,1
1765,66.0,1,1,3.0,4,3,1.0,1.0,2.0,5.0,1.0,2.0,6,1,1,1,1,1,1
1766,52.0,1,1,2.0,1,3,2.0,4.0,4.0,0.0,5.0,0.0,6,1,0,0,1,1,1
1768,56.0,2,1,2.0,4,5,2.0,1.0,5.0,2.0,1.0,0.0,5,1,0,1,0,1,1
1769,25.0,2,1,3.0,1,5,1.0,1.0,3.0,1.0,5.0,0.0,5,1,0,1,0,1,1
1770,53.0,1,1,3.0,4,5,1.0,2.0,0.0,1.0,1.0,0.0,5,1,1,1,0,1,1
1772,26.0,1,1,2.0,1,5,2.0,4.0,2.0,0.0,5.0,0.0,5,1,1,0,0,1,1
1773,60.0,2,1,3.0,1,5,3.0,2.0,6.0,4.0,3.0,0.0,5,1,1,0,0,0,0
1774,53.0,2,1,3.0,1,5,2.0,1.0,2.0,0.0,5.0,0.0,5,1,0,1,0,1,0
1775,71.0,1,1,2.0,1,5,1.0,2.0,1.0,3.0,1.0,1.0,5,1,1,1,1,0,0
1776,80.0,2,1,2.0,1,5,2.0,2.0,0.0,0.0,1.0,0.0,5,1,1,0,0,0,1
1778,35.0,1,1,3.0,3,5,2.0,4.0,5.0,2.0,4.0,0.0,5,1,0,1,0,1,0
1779,32.0,1,1,3.0,3,5,2.0,4.0,6.0,1.0,1.0,0.0,5,1,0,1,1,0,0
1783,56.0,2,1,3.0,1,5,2.0,1.0,4.0,2.0,1.0,0.0,5,1,1,1,0,0,0
1785,45.0,2,1,1.0,1,5,2.0,1.0,4.0,1.0,1.0,0.0,5,1,0,1,1,0,0
1786,65.0,1,1,3.0,3,5,1.0,1.0,6.0,4.0,3.0,0.0,5,1,0,1,0,1,1
1787,78.0,2,1,3.0,3,5,2.0,1.0,0.0,5.0,2.0,0.0,5,1,1,0,0,1,0
1788,51.0,1,2,2.0,2,5,2.0,1.0,5.0,3.0,1.0,2.0,5,1,1,1,0,1,0
1789,23.0,1,1,2.0,1,5,2.0,4.0,3.0,0.0,5.0,0.0,5,1,1,1,1,1,1
1792,79.0,1,3,3.0,3,5,1.0,2.0,5.0,5.0,1.0,1.0,5,1,0,0,0,1,0
1793,61.0,2,1,3.0,1,2,1.0,2.0,0.0,0.0,1.0,0.0,4,1,1,1,0,1,0
1794,80.0,2,1,3.0,1,2,1.0,2.0,0.0,2.0,1.0,0.0,4,1,1,1,0,1,0
1795,67.0,1,1,3.0,1,2,2.0,2.0,0.0,1.0,1.0,3.0,4,1,1,1,0,0,0
1798,50.0,2,1,3.0,3,3,1.0,4.0,0.0,2.0,1.0,0.0,4,1,1,1,0,1,1
1799,41.0,1,1,2.0,1,3,2.0,1.0,4.0,2.0,1.0,0.0,4,1,0,0,1,1,1
1800,33.0,2,1,2.0,1,3,1.0,1.0,1.0,2.0,1.0,0.0,4,1,1,0,1,1,1
1801,63.0,1,1,2.0,1,3,2.0,4.0,1.0,1.0,1.0,0.0,4,1,0,1,1,1,1
1805,67.0,2,1,3.0,4,3,1.0,2.0,3.0,2.0,1.0,0.0,4,1,1,1,0,1,1
1806,83.0,1,1,1.0,1,3,3.0,4.0,1.0,4.0,2.0,3.0,4,1,1,0,1,0,0
1807,54.0,1,1,3.0,2,3,2.0,2.0,2.0,2.0,1.0,0.0,4,2,0,1,0,1,0
1808,64.0,1,1,3.0,0,3,1.0,1.0,4.0,1.0,1.0,1.0,4,1,1,0,1,1,0
1809,42.0,1,1,2.0,0,3,2.0,4.0,5.0,2.0,4.0,0.0,4,1,0,1,0,0,0
1810,45.0,2,1,2.0,1,3,2.0,2.0,5.0,3.0,1.0,0.0,4,1,1,1,0,1,1
1812,40.0,1,1,3.0,1,3,1.0,1.0,5.0,3.0,1.0,0.0,4,1,1,1,0,1,0
1813,50.0,1,1,2.0,1,3,3.0,4.0,2.0,1.0,3.0,0.0,4,1,1,1,1,1,1
1815,77.0,2,1,2.0,1,3,1.0,2.0,0.0,4.0,1.0,0.0,4,1,1,0,0,0,0
1816,41.0,2,1,3.0,3,3,2.0,2.0,1.0,2.0,3.0,0.0,4,1,0,1,0,1,1
1817,88.0,1,1,3.0,1,3,2.0,1.0,0.0,5.0,1.0,2.0,4,1,1,0,0,1,1
1819,33.0,2,1,2.0,1,3,2.0,1.0,5.0,0.0,1.0,0.0,2,1,1,1,0,1,0
1820,33.0,1,2,3.0,1,3,3.0,11.0,1.0,0.0,5.0,0.0,2,1,0,1,0,0,0
1821,36.0,2,1,2.0,1,3,2.0,1.0,3.0,2.0,4.0,0.0,2,1,1,0,1,1,1
1822,57.0,2,1,3.0,3,3,1.0,2.0,0.0,1.0,1.0,0.0,2,1,1,1,1,0,0
1823,23.0,2,1,,1,3,2.0,2.0,3.0,0.0,5.0,0.0,2,1,0,1,0,0,0
1824,33.0,2,1,3.0,1,3,2.0,4.0,1.0,0.0,1.0,0.0,2,1,1,0,1,1,1
1825,43.0,2,1,2.0,1,3,3.0,2.0,1.0,1.0,1.0,0.0,2,1,1,1,0,0,1
1826,62.0,1,1,1.0,1,3,2.0,2.0,1.0,2.0,3.0,0.0,5,1,1,1,0,1,0
1827,42.0,1,1,3.0,0,3,2.0,2.0,0.0,1.0,3.0,0.0,5,2,1,1,0,0,0
1828,64.0,2,2,2.0,2,3,2.0,1.0,0.0,3.0,1.0,0.0,5,1,1,1,0,0,0
1829,57.0,1,1,3.0,1,3,3.0,1.0,5.0,2.0,1.0,0.0,5,1,1,1,0,0,0
1830,56.0,1,1,3.0,4,3,1.0,1.0,7.0,2.0,1.0,0.0,5,1,1,0,0,1,1
1832,30.0,1,1,3.0,3,3,2.0,1.0,6.0,0.0,1.0,2.0,5,1,1,0,0,0,0
1833,36.0,2,1,3.0,4,3,1.0,1.0,2.0,0.0,1.0,0.0,5,1,1,1,0,1,1
1834,32.0,2,1,3.0,4,3,2.0,4.0,1.0,0.0,5.0,0.0,5,1,0,1,1,1,1
1835,25.0,1,1,3.0,4,3,1.0,2.0,2.0,0.0,5.0,0.0,5,2,1,1,0,1,1
1836,74.0,2,1,3.0,3,3,1.0,1.0,3.0,2.0,1.0,0.0,5,1,1,1,0,0,1
1837,74.0,2,1,3.0,3,3,2.0,2.0,0.0,3.0,3.0,0.0,5,1,1,1,0,1,0
1839,24.0,1,1,2.0,1,3,2.0,2.0,4.0,0.0,5.0,0.0,5,1,0,1,1,0,1
1841,60.0,1,1,1.0,0,3,3.0,4.0,3.0,0.0,5.0,0.0,5,1,0,0,1,0,0
1844,20.0,2,1,3.0,1,3,2.0,2.0,6.0,0.0,5.0,0.0,5,1,1,1,0,1,1
1845,31.0,1,1,2.0,1,3,1.0,2.0,3.0,1.0,1.0,0.0,5,1,1,0,0,1,0
1846,44.0,2,1,2.0,1,3,2.0,1.0,4.0,4.0,1.0,0.0,5,1,1,1,0,1,1
1847,69.0,2,1,3.0,3,3,2.0,1.0,2.0,0.0,3.0,0.0,5,1,1,1,1,1,1
1848,43.0,2,1,2.0,2,3,1.0,1.0,1.0,5.0,3.0,0.0,5,1,1,1,0,1,1
